label,title,text
2,1998 Américas Book Award Winners,"An Argentine version of a Quechua story tells how young Topec saved his people from drought by going out in search of rain, aided by the advice of a wise old carob tree. Argentine-born illustrator Beatriz Vidal uses rich colors and a naive style to enhance the mood and setting of this ancient story."
1,Print is way way too small,"Be aware that library binding is just a paperback with a hard cover, I found out the hard way. The print is too small, get the full sized hard cover of this book. The book is fantastic."
1,No delivery,Never recieved delivery of product from EDISCOUNTBIKESpoor customer service from supplierwould not recommend purchasing products from supplier EDISCOUNTBIKES
1,"Don't summon ""The Summons.""","As a Grisham fan, I have read all of his books. Unfortunatley,he seems to be running out of credible material, which is also indicative of his last several books. Although the story starts out well, he uses too many digressions during the story which almost made me put the book down. There is no real tension or drama unfolding. The ending is quite predictable. The book is a real letdown. I hope he starts producing the good drama of his earlier books. He has been on a slow slide downward. I would suggest that you not summon ""The Summons."""
2,the anti-nostalgia pill,"This book is the perfect antidote to nostalgia for the ""Good Old Days"", portraying early 20th-century America as a hellhole of dirty food, infectious diseases, mean bosses, corrupt politics, poverty, and homelessness. Is it exaggerated? I'm sure it is (though probably less so than the suffocating cloud of nostalgia that other books and movies give us). Is it melodramatic? Heck yes. Are the last few chapters dull and propagandistic? Absolutely. Are the characters particularly memorable? Probably not. But despite its flaws, this book packs quite a punch (and its popularity suggests that readers of the time agreed!)"
1,Bad purchase,"I am very disappointed with this product. The item seems to be very cheaply made for the price. I thought that paying more would buy us a better product...not with this coin sorter! The battery component does not work at all, which was a very important consideration when I purchased this! In my opinion, this is a $9.99 item and if I had known, I would not have paid the $60.00 price tag! Do not buy this!"
1,Gaak!,"Did Ms Hoffman recieve permission from the Bronte estate to rewrite Wuthering Heights into this soap opera?Is it my imagination or do all the comparisons to that great classic simply fail to say that she simply changed some names to protect the innocent?Geez you guys, what's going on here?????"
1,what's the point?,although this is ok it's not really what i go to buckethead for - there are many other musicians and guitarists who've done this mellow/new age stuff for years and done it better than buckethead - what's the point of a buckethead album without the trademark sonic mayhem and innovation? (if you haven't seen him live you just don't know)
2,Enchanting and Spellbinding,"I thought the movie was great . What a terrific comeback , for the old religion . Although , it does add another problem . The problem being , that anything can be fixed with love and words . Other then that , it was great . The aunts . Well, they were the life to the whole movie . Besides , where ever Channing and Weist are , you know it's going to be good . I think they should have added a part for Stevie Nicks , cause she would fit right in with the script . Being spellbinding and enchanting herself . So if there is going to be a sequel , they should put a part in for Stevie . Other then that , the movie was fantastic , the soundtrack was the best . Especially Stevie's songs . With love , power , and respect . This movie was good . Bless be ..."
2,The greatest yet!,"This is definitely the best Olsen film yet. As a fan of over ten years, I expect a lot from Mary-Kate and Ashley and they still continue to surprise me. At first I didn't like Winning London very much. I felt it was too different from their previous productions. But as Mary-Kate and Ashley grow up, so must their movies, and the second time I saw this movie, I realized how great it was. This is the best Olsen movie ever. If you are a fan and haven't seen it yet, you are nuts! Do yourself a favour and see 'Winning London'!!!!!"
2,Everest. 50 years on the mountain,"Excellent ,but will not play on (International) DVD player although the player is set to receive all regions. I had to watch it on the PC."
2,This book is a spine tingler that keeps you guessing!,"Brian Moore does a superb job of giving his reader afeel for what it was like during the Nazi occupation ofFrance. Pierre Brossard is the type of character who inspiresmixed emotions. Early in the book you feel he has repentedfor his sins by embracing the Catholic Church. As the bookcontinues you realize that Brossard has not really changedat all, and has convinced himself that his killing of the 14Jews in WWII was justified. You really feel the suspense atthe end of the book wondering if he will get away! Wonderfulbook! I would highly recommend it!"
1,"It was good when it worked, but now...","I bought mine about 6-7 months ago, and it worked great initially. It would cool down to 39 degrees in a few hours. I used it in my office at work. When the temperature would rise, I would hear the fan come on and after a while it would reach the set temperature with no problems.Then, after about 4 months, I noticed the temperature slowly climbing into the 50's, and it has been there ever since. I no longer hear the fan come on as strongly as before. I have tried cycling the power, resetting the temp at 39F but it just won't get any colder than about 50-52F.I called the manufacturer, and the only replacement part that can be ordered is a new power supply. To me, something is wrong with the fan. I guess it could be the power supply, but all of the other functions on the unit seem fine (the internal light, the display). And it heats to 125F with no problems either.I'm going with a Coleman Powerchill 40. Much better name brand."
2,Enter the theta level of consciousness..,The images are made to trigger thoughts and feelings that are buried down in your subconscious. It brings many thoughts that are hidden to us up to the surface merging your conscious & Subconscious mind to create a state of trance. Great video for those interested in exploring new levels of consciousness. The music is very envigorating and made me feel euphoric and more in touch with life. Drugs aren't needed in order to enjoy this psychedelic masterpiece.
2,Grrrreat movie!,"At times gory, occasionally scary, thought-provoking, psychological thriller that asks you questions but gives no answers. Kind of like our everyday life - some passages are safe, some will get you in trouble or get you killed. Oh, and our life usually makes just as little sense as being in the cube with all those strangers. Love that kind of movies!"
2,best Dave Matthews,"it is true dave in a rare unplugged form.... timmy is the best on the guitar, very relaxing"
2,Fired UP!? ....HooYah!,"Excellent if you just want to see some SEALs blowing up stuff and shooting. There is little in the way of information, but what do you expect?"
1,youtube,"hi all, this isn't a review, just a helpful bit of advice;if you want to see this movie for free it's online on youtube under torgs drivein account. Just type in mission stardust and it will come up."
1,Maniac is disturbing stuff,"I found this film absolutely depraved. The gore is intense and the humor is totally missing.There are some horror/slasher movies that I love, due to the intensity; ""Texas Chainsaw Massacre"" and ""Silence of the Lambs"" come to mind comes to mind.Then there are the movies that are just disturbing, movies so rotten to the core that I just don't appreciate; ""Maniac"" is one of them."
1,consider this a lease,"we bought this tv in the end of nov. It died while my husband was watching it almost three weeks ago (begining of May) we are trying to get it fixed by Samsung, last week a repair man came with the wrong part, one week after I called Samsung, Today he changed a part and 30 minutes after he left it died again, so now I am going on 3 weeks with no TV and more waiting. The corners started discoloring 1 or 2 months after we bought it. buy something else, $700 and five months later we don't have a TV."
2,I LOVE this book,"I stayed up all night to finish Ordinary Springs and can hardly breathe.The writing is smooth, the flow of the tale, complex, yet easy to follow. Ms. Hart is a master at increasing dramatic tension to the point where the wire almost snaps, releasing it some, and finally resolving it in a logical manner, that, while hinted at as a possiblity, is not telegraphed.The characters, particularly Dory, the protagonist, are believable, and though flawed, each has redeeming qualities that do not seem gratuitous.Gee, I wish I'd written this book; it's one I'll read again and recommend to friends."
1,Disappointing Transaction,"I would not do business with this seller again - does not communicate well and ""forgets"" to ship until reminded (gets paid quickly, though). However, I eventually received my merchandise after several weeks. I recommend avoiding this company."
1,5 pocket jeans,"Bought these jeans and was disappointed that they had no tool pocket on the right leg. I have no idea what they call the jeans that have them, but these are NOT it!"
1,That is it? This can not be Rammstein.,"True fans of Rammstein can never like this. I listened to it not more than 5 times in the last 2 months. Mutter was good but not even close to their first 2 albums. This is even further away. They should go to thier roots. The style from thier first 2 albums is nowhere near done and no band can do it like they do. So go back.If you guys like this kind of music, give Eisbrecher a try. more electronic but way better than Reise."
2,Very good quality and fast shipping,"This quality product from amazon met all our expectations. The boots arrived in mint condition, packaged in original UG box and my daughter was very thrilled to see it. Shipping was quick too and came in a day earlier. Pleased with the purchase"
2,"Ferocious as a lion, sly as a fox, funny as a hyena","Most mob books are predictable; mobster gets made, kills and makes lots of money, then turns snitch. This is a story of not only the author but the very tradtional east-coast mob versus the west-coast version. The way that thirty-some years and life on two opposite coasts is chronolized makes for very interesting and entertaining reading. Imagine the possibilities for the big screen with all the celebs, mafioso, and ""Tony the Animal"""
1,Preposterous,"This book is so awful, I don't even know where to start. If I could give it no stars, I would."
1,Poor research,"A lot has been said as well as written about Richard Nixon so far, but it's the first time I read that he was on an antidepressant, called Dilantin. That's where the author's extremely poor research comes in. Either Nixon was on an antidepressant or he was on Dilantin, which is a anti-epileptic-medication, can cause depression as one of many nasty side effects. If the whole rest of the book has been researched as badly as this, then the book is not recommendable."
1,much too scary for preschoolers,"This crude adaptation of the Roald Dahl classic focuses on the most frightening aspects of the story. Not for young or sensitive kids. The illustrations are dark and disturbing -- even the insects who befriend James are rendered in a menacing way. It may be fine for older kids who love scary stories, but it gave my preschooler nightmares."
1,Unsatisfied,"I bought this book because the title was catchy and because I'm interested in meeting my husband. Unfortunately I found the book to be disappointing for the following reasons: 1)The author's writing shouted at me as if I were an 18 year old Army recruit. 2)For anyone who has been single a while, these ideas are not new, and 3)While I'm all for looking my best, being encouraged to grow my hair long and buy a push-up bra to maximize my visual appeal is insulting to me and to the man I want to attract. My suggestion: take the money you would have spent on the book and apply it to doing something you ABSOLUTELY LOVE...something that makes you feel alive from the inside out. In the end the only way to win at finding a husband is to win at finding a life."
2,excellent,"This film is brilliantly acted, Rickman a very covincing Dev, and Nesson brilliant as the mercurial Collins.Only one problem I wish it was not so inacurate, Ned Broy was not killed he went on to be Garda Commissioner; and Harry Boland was not chased through the Dublin sewers, he was killed in an Hotel in Howth.Having said that the film was enjoyable and beautifully shot."
2,Sting-Still going strong!,"As a long time fan of Sting and the Police (that tells you how old I must be!) I have to say that this is some of the best music that has ben released in quite some time. As was evident on this years grammy awards, experienced musicians like Sting and Carlos Santana overpowered the competition of boy bands (who don't play any instruments! ). ""Brand New Day"" is a must for any Sting fan and for anyone who still appreciates good music."
1,Worst movie ever,"Lowest quailty, ghetto trash, no plot film. Save your money and buy a coffee, don't even watch if someone pays you!"
2,OH MY GOD!,"This is possibly one of the best happy hardcore albums i've ever listened to. The best song on the album by far is Shooting Star by Bang, a really emotional chord sequence, with stunning vocals, and fantastic synth work, they really know how to write a chunky beat. This cd is phat, in a serious way.Well worth a listen..."
1,Not So Pleased...,"I purchased these based on the reviews and description, but was so disappointed. The settings were fine, but the stones are very light-colored, very clouded and have very visible flaws. They look much more like Jade, not emeralds. I have ordered other similar items from Amazon and have been pleased, but not with these. I really wanted a pair this size, but will be sending these back. Hope you have better luck!"
2,Mesmerizing,I was absolutely spellbound from opening titles to credits. An incredible insight into a man who literally had his finger on the big red button. Wonderful candid reaction to Kennedy's introduction of him as Secretary of Defense. Perhaps the best 'documentary' I have ever watched. Watch it !
2,great read,"This book is a great read. You really get the feeling of the hard work and long hours put into investigations, even if arrests are sometimes a bit slow in coming (at least in the minds of us outsiders). I definitely recommend Dead Center."
1,Bloated,"It's unfortunate how low Norton has come. It can't compete nowadays with its competitors and it's easy to see why: when Norton gets its hands around the system resources, it slows the computer down to a crawl.I recently had to restart my PC four times so that Norton would let go of my system resources and allow my PC to run normally.Perhaps Norton should strip down to just viruses and let everyone else handle the other stuff. It seems that as Norton Antivirus gets bigger and bigger, it can do less things well...if ""well"" is descriptive of what Norton does.I'll be exploring other antiviral options next time around. Hopefully it will do a better job than Norton...can't do any worse."
1,This cds straight dumb,"Man this is just a buncha old diddy songs wit new background music and new artists, sounds the same as all the original songs. Nothing great they just threw this together in probably an hour. I wouldn't suggest it."
1,Fundamental Ergonomic Flaws,"This is a tool I'd like to have, but refuse to buy. It's a very good persuader. It has a ton of demolition applications. We sell a lot of them at the lumber yard/hardware store I work at.It has one huge, fundamental flaw, which I can't say I'm surprised by, considering that Stanley is pretty much a Chinese name anymore. The flaw is that this hammer was made for lefties when the construction industry is dominated by righties. How do I know this? Look at the curve in the pry bar. The teeth scrape against the inside of your right arm when you hammer with it. Sure, you could have your wrist bent so the teeth fit into your wrist, but I don't find that comfortable, as bend my wrist and elbow when I hammer.It was also noted by someone that the hammer head isn't ground. While I have swung it, I've never tested nail driving with it, but the problems with the hammer head don't surprise me.Basically, for the idiots now running Stanley, ""they don't make 'em like they used to."""
2,brings back childhood memoires of Thanksgiving at my aunt and uncles,brings back childhood memoires of Thanksgiving at my aunt and uncles...bring back traditon fast service great gift for yourself or loved ones
2,Epic Film,"I don't think there's much that can be written about this film that hasn't already been written in the numerous reviews so far, so simply put, this is worth purchasing and it will not disappoint you. Do not go for the theatrical versions, get the extended ones. The extras will take you months to pour through unless you have a ridiculous amount of free time, and there's different audio commentary tracks to keep you re-watching it as well. I haven't even finished half the extras on Fellowship of the Ring let alone the other two films.Buy it. It's good."
1,"Hey, Hey, Ho, Ho, edited DVDs have to go","It will interest all concerned to know that at a specific website is an alterations list. I read about the fact that the First Season of Too Close for Comfort consisted of syndicated episodes, for which reason, I will neither purchase nor rent it. The studios who release DVDs of television program have COLOSSAL NERVE calling a set 'complete' when it is not really that complete AT ALL. The list of alterations is growing and leads me to question if releasing television programs on DVD is such a good idea anymore.THERE IS A GREAT DEAL OF WORK THAT HAS TO BE DONE."
2,Progressive death metal that exceeds the typical,"This is good progressive death metal, no doubts here. Some of the songs are a bit lengthy, but they all feature some excellent musicianship and they're worth listening to. With almost all of the more progressive leaning albums it takes a while to fully appreciate the album, each listening reveals more that you didn't hear the first time around. My musical background is classical violin by training and I can see the more complex overall composition, similar to some of the romantic era works; this isn't the collection of solos and spotlight moments loosely strung together that is too common in progressive metal. It is definitely an acquired taste album. Don't be put off by the fact that these guys are Christians, whatever your religion if you enjoy death metal you should give these guys a listen."
2,The BEST!,"A friend bought me this mobile as a shower gift and it's fantastic! The music plays for 15 minutes (I believe) so that may be why the batteries don't last as long as other mobiles. I like the fact that the music plays much longer than any other baby products I have witnessed. It's worth the battery changes. I have changed the batteries in mine maybe 3 times in 9 months and adore the fact that the mobile itself is removable, although the music box stays. I agree that the remote isn't very practical but I just don't use it - simple as that. I would recommend this sturdy mobile to everyone. My baby boy loved the mobile and still enjoys the music. If he is figity at all in his crib I play the music and he relaxes once again. It is expensive but can be used as long as you have the crib since the music box stays put. Oh yeah, and I like the volume of the mobile because I like to get a few things done when my baby sleeps so I play the music for him and make plenty of noise. Love it!"
1,Poor performance on slides,"If you need to scan photos or documents this is an alright scanner but there are others less expensive that do that well. The idea of being able to batch scan 16 slides is the reason I bought this scanner, unfortunately it does a very poor job even one at a time. The results were grainy, banded, and lacked detail depending on the settings I used. I tried technical support but received very poor support on HP chat, the rep even forgot what we were talking about and started asking about the documents I was scanning.So if you are looking for a decent slide scanner this is not one to even try unless you just want to make small prints (fair 4 x 6 or less prints could be done with some Photoshop work on them)."
1,what is this junk?,"I'll give you the bottom line up front. Sharon den Adel, the lead vocalist, while very talented is not not suited for this type of work. She is blatantly flat or sharp at varying aspects of Within Temptation's songs including ""Mother Earth."" They do not even have very catchy riffs. Don't buy their album. If you like metal buy metal. If you like emo...kill yourself. If you want to be rocked, either make your own music or find something that does not suck on the surface as well as below it."
1,Manufacturer should be ashamed. Amazon shouldn't be selling it!,"Everything every one is saying about this product is true. I was excited to receive my boxset, to then be disappointed when I opened it up and the disc's were all scratched. Poorly made product. Amazon shouldn't even be selling it."
1,Awful customer service,"I purchased this product from Costco, and after about a year of use, the locking latch that sits between your kid's knees and locks the seat belt in place was not functioning properly, such that the belt would not lock unless you manually forced the latch into the lock position. I called and emailed Britax. They told me on the phone that since the warranty had expired, it was likely that there was nothing that could be done. They never responded to my email. Thank goodness that Costco has an excellent return policy."
2,best who live album,"this is a great live album from the who containing classics like the entwhistle song heaven and hell, young man blues, substitute and a 15 minute my generation"
2,Great ENTERTAINMENT!,"This is there for your enjoyment and entertainment, so take it that way and enjoy it! The writer keeps you enthralled in his book until the end, and the director keeps you watching the movie until the credits roll; both leaving you with a sense of being entertained and taken out of your daily routine for a short while. If we believed everythig Hollywood put out was factually true...."
2,Starstruck,"I have read the other reviews online, which is what prompted me to write. Although I agree with some of their points, this title is a beautiful addition for anyone interested in the stars. Never before has there been a collection of adornments of the stars, and I found the text rather intriguing. I feel this book is accessible to everyone, not just tatoo freaks, and the design and layout are great."
1,Didn't even last a year,"I got this filter last December for a 10 gallon setup filled with minnows. It did a good job filtering until about June when it started to get finicky (I would have to unplug and replug a few times to get it working again). Then about two weeks ago it just gave up, outright.I gave it two stars because when it worked it did it's job. I'm just upset that it only worked properly for 6 months and then stopped working outright after 8 months."
2,WoW! aNd I mEaN wOw!!!,Speachless. It was so good that i finished it in less than 2 days. Filled with unexpected twists and turns that will keep u busy!! WOW! It is maybe the best book in the series yet!
1,Bad DVDs,"When inserting disk into DVD player, it rejects te disk. I have a Sony DVD player and I know it the defected pippi disk. And all four disk are rejected by the DVD player"
2,The 'just-right' amount of sharpness...,"I've tried these and the feather blades - the feathers were too sharp/finicky and I haven't used more than 3 of the 10 I purchased because they tend to take off skin too easily. I have hearty beard hairs and soft skin, so I need sharp blades, but not TOO sharp. These Merkur blades seem to fit the bill."
2,"Everything I needed, but not original parts.","Buyers need to know that this is NOT a pre-filter from Honeywell that was made for a specific unit. This is a universal pre-filter - i.e. you will need to cut this pre-filter to fit your unit. I get two pre-filters from this one purchase.Tips:[1] Cut it outside because as you cut it, it leaves bits of filter behind.[2] Also, the old filter will be covered in dust (exactly what you do not want indoors)[3] Have a small trash bag ready to put the old filter into[4] Wrap the pre-filter around the HEPA filter and then trim it.This process takes me about 5 minutes, including cleaning out the housing and reassembling."
2,Who knew???,"Everyone should watch this dvd. It is very well done, and exposes the true artists behind the Motown hits - the studio musicians. Who knew??? Not me, until I watched this great dvd!"
2,the best slippers on the market,I just love these slippers and give them to all the man in my family as gifts.
1,Not enough,"I purchased this issue as a replacement for an older edition of the same title that I have. My older version is a translation by J.F. scanlan (Essay Index Reprint Series)by the Books for Libraries Press.I was disappointed in this particular issue because some of the essays that I expected to be in the volume were not. Specifically, Frontiers of Poetry.I will be returning this edition and will try to locate a good used copy of the 1971 reprint. Besides, I really like having all the endnotes.If you want a better edition of this title try ISBN 0836922417P.S. The binding on this edition is cruddy."
2,Cuisenart Ice-50BC Ice Cream Maker,"Excellent quality, heavy duty, 1st class equipment as Cuisenart products are normally. This unit will last for many years. Higher priced than others, but you are getting what you paid for with this unit."
2,No smell,"I ordered this with a specific purpose in mind at my camper, but I miss measured. The item is about 1/4"" too short for its intended pupose but it will be fine for a cutting board at home. It is of nice quality, decent weight and has no smell to it as some bamboo boards do. The product itself is very nice...I just have to learn how to measure twice and order once.... lol"
2,A decent history book on American made airguns.,Gives a decent history of atrguns made in the US. A decent reference book for those who want to collect old and new American made airguns.
1,Not the old Rockport,"I remember 30 years ago when I was on my feet for hours on end..I was turned on to Rockports by a friend who said they were the softest shoe around. I bought them and yes, they were.Now, I need them again. I went looking for Rockports. The reviews were wonderful! I just wonder how many are rockport employees. I paid about 75 bucks for a shoe that could be had for 45 in most places...But what the hey! It will be comfortable! WRONG! Sure, they fit well. They are homely though..and the legendary soft sole was gone, replaced with just your typical hard sole you find in most shoes...Okay for 45 bucks but not acceptable at 75. I am returning them.Looks,,geekyFit very goodComfort...ordinary...Value. not enough."
1,Useless Junk,"If you want to use the dough hooks that are shown with the product, then Do not buy this product!!! I was interested in this product after seeing the dough hook attachments in a local Walmart. What was delivered had such flimsy beaters that they were damaged by bread dough!!! The product was advertised to have special bread dough attachments that are not part of what is delivered. I spent over an hour to find the attachments that were advertised to be part of the product. Buyer Beware!!!"
2,Handy deffuser,This thing is great! I have naturally curly hair and have used a deffuser before but this one seems more evenly distributed. Good Good Good!
1,Translation,"I find that this particular text loses a lot in translation. I'm currently using it for a seminar class, and the alternate translations of other students generally make more sense and better preserve the meaning of the original text. Also, this translation includes speculative footnotes that are inconvenient for reading as just a text, because they bias some readers before conversation has even begun. Overall, I don't recommend this translation for any sort of scholastic study of the Bible."
1,Totally ripped off,"I really can't say if this product is good or no because, I was totally ripped off by CYBERHOUSE the people who sold me this. The turntable was missing a major part and did not even work. When I tried to return the item I was told because of a technicality they would not allow me to return the item. I am a US Airmen stationed over seas and during the holidays it takes long to get products sometimes. So to rip me off simply because I didnt get my package in time when it was missing parts is ridiculous. Never buy anything from CYBERHOUSE these people are unethical and criminal in my opinion."
2,A wonderful four years,"This worked for a wonderful four years before the misting knob broke and now it mists slightly on every setting. Still, four years (not to mention 3 moves) seems like a good life-span for a shower head like this. I would buy another one if it was available."
2,Nice product,I mounted it on the wall next to my workbench with two drywall screws (in 2 about minutes) so that I could power the lights I added to the workbench and charge batteries. It mounts very securely to the wall. The quality is outstanding; seems very sturdy (except for the plastic switch cover which I suspect will break off)
2,Logitech Left-Handed Cordless Laser Mouse,"I love this mouse. First-ever Left-handed mouse. I was sick of all the Microsoft right-handed mice that wrenched my wrist in the wrong direction.The non-handed straight mice were ok, but this one is much more comfortable. Problem is, my employer won't buy one for me!The wireless part: I need to have the USB receiver (transmitter?) somewhat nearby - if my cat sits between it and the mouse, it works erratically. So be sure to buy a USB extension if that is necessary (like at work where my 5 computers are all under the desk and the USB device is totally confused down there). (That is the reason for 4 stars vice 5)."
1,Great Concept - Poor Execution,"The essential idea behind this film is twisted enough that it should have been very good. Unfortunately, the execution of the idea was lacking in many, many ways. Its essentially a flood of over-the-top computer generated combat that left me yawning and only the most labored attempt at any character building. The story itself was practially non-existient. There also weren't any key moments that left you thinking that plowing through the visuals was worth anything. For the most part, its a 2-hour video game trailer, without any real purpose or meaning. I was left feeling empty because the concept had lots of potential and it could have been so much better."
1,AWFUL,"THESE PADS ARE THE WORST....I LIKE THE GERBER DISPOSABLE PADS....THESE PADS DO NOT HOLD MUCH LEAKAGE, NOR DO THEY COVER ENOUGH OF YOUR BREAST...THEY ARE DEFINATELY A NUISANCE WHEN YOU GO TO FEED YOUR BABY...."
1,The kindle version is an out-and-out fraud,"An out-and-out fraud. The kindle version of this book contains missing sentences every 500 words or so. In effect, the kindle version of this book is not this book, which I first read on paper.Suppose Amazon shipped you a paper copy of Into Thin Air that was redacted like a classified document released under the Freedom of Information Act. That is effectively what this kindle book is.Yes, I know it's the publisher's fault. But I have no recourse with Amazon to return an e-book that they must know is as defective as a car that breaks down every few miles. For shame, Amazon, Don't buy it."
2,Amazing,"I'm waiting many years to buy this CD... I've tried to find in USA stores, but it really hard to find... Thanks Amazon to give me pleasure just to listen this Santana's album... Santana is so sweet in guitar and the team is amazing..."
1,A protest,"I'm not watching this movie because I resent Jamie Lee Curtis calling our President a warmonger. Keep your political opinions to yourself, Jamie -- your job is acting."
1,ZZZZZZZZZZZZ,"A bounding pace by itself does not a story make. I found the pace more jittery than bounding, actually. This kind of story doesn't call for intricate layers, but some justice could be done to characters even so. Without it there's not enough plot to make sex scenes effective enough to be worth reading from scene to scene. Nor did skipping to the 'good parts' keep me awake, since they are all alike. Above all, why pay the price of two good books to get this?"
1,Totally Disappointed,Within the first week of using the thermometer it stop registering the temperature to the main unit. I sent an email off to the support and they get back to you within 2 days. They don't even call you. I left my cell number with them and my receipt but when I asked to see what the progress is on my complaint they think I'm a new person and ask me the same questions over and over again. I swear I just went to Walmart picked up a 10 dollar digital thermometer and it works better and doesn't give me any fuss. I suggest don't buy from this company because their support is horrible and the product is unreliable.
2,Must have for DIY,Bought this based on other reviews on Clymer Manuals. I have the Yamaha Factory Manual for my engine but Clymer fills in the gaps the factory guys leave out. A Must have for the DIY guy.
1,Don't buy this! FALSE ADVERTISING - eggs stick to plastic cups!,"The plastic cup recepticles are NOT non-stick in anyway. We have tried coating them with butter, oil, spray, etc. but the egg white always sticks and has to be scrubbed out with steel wool for 10 minutes. Soaking does not help. How can this company get away with saying this product is ""NONSTICK?"" Sure, the boiling water won't stick to the pan, DUH ! what a dud. Don't buy from this company."
2,Memoir at its Poignant and Lucid Best,"Kathy Dobie takes a tale of a messy and traumatic sexual coming of age and through the alchemy of lyric imagination achieves art with a capital ""A."" Much American memoir of recent years has tended towards the self-pitying, self-indulgent, self-aggrandizing... ego overwhelming form. Not only does Dobie avoid this trap, she rises to dizzying literary heights. This is a political book without rhetoric, a psychological journey without therapeutic cliche, a journal of sexuality that isn't tawdry, an American memoir that embraces the reader as tenderly as Dobie has her own shattering past."
2,Get the Sugar Out,I bought this on Amazon and found it to be informative. I'd recommend it for anyone who is a sugar addict like myself. The sugar substitutions are numerous and one can experiment with those that meet his or her needs. I particularly liked the advice about using baby food banana to sweeten up a recipe. Worked like a charm in my pumpkin recipe. I never knew there were so many different types of sugar substitutes that are natural!
2,Very Helpful,"This book was purchased for a friend who was recently widowed, and I think that he found this very helpful."
2,STUNNING,"I spent the entire six hour drive home for Thanksgiving listening to Poe's Haunted. This is excellcent, and even better than Hello. When I first heard that Poe's CD was coming out I was praying that it was going to be good, since my cousin, Olle Romo helped produce it, but it's more than great - it's stunning. It is so beautiful on the surface, and as you listen to the words and find out the background to how the music developed, you find new levels that make each time you listen to Haunted a different experience. BUY THIS CD! YOU WILL NOT RERET IT!!!"
2,Helpful comments found in the amazon,"I am an English teacher here in Brazil and I would like you to know how helpful the comments of those who have read ""The old man and the sea"" were for my classes. I printed such comments so that my students could read and decide whether they agreed or not with them. We had an interesting debate on the book. It was a success!! I also asked my students to try to write a comment and put it in the Amazon site. Who knows? Maybe one of them can be selected and get the prize. Thanks!"
2,"If you don't read this book, you can get out of marketing.",I think I've read all of the marketing books--a lot of boring untried theory. I couldn't put down Ice To The Eskimos. It was all real-world stuff. I could apply ideas right away
1,SLOW SLOW SLOW Delivery,15 calendar days to ship a pocket book from the vendor to the buyer! Pony Express would be faster.
1,"Fun, but not well made","My son loves this toy and has used it for a year and a half. (He got it at age 1.) However, I would recommend that you find a similar toy by a different maker. This one gets dirty on the inside without a good way to clean it, and the balls break in half after a while. I finally threw it out today because it is filthy and there's only one ball left!"
1,Hold your breath during each sentance,For the money this book is not worth it. There are too many run on sentences were using 1/3 less words in the sentance would have worked. the authors writes in a single sentance 2 to 3 train of thoughts. It is as if they have sooo much information they are craming it were it could fit. This is a very expensive book for the historical learning. Sorry for the harsh but honest review...
1,Tear Soup,"After reading all of the wonderful reviews of this book, I was anxious to order it. I wanted it for my 7 yr old son after his grandmother passed away. I was very disappointed with this book. It is written like a childrens book, but my husband & I both felt the book wasn't appropriate for children at all. If you are looking for a book for a grieving child, this one is not it."
2,We love Melissa and Doug!!,We love the Melissa and Doug brand and own quite a few of their toys for my daughter!! I bought this for my daughter for Valentines. She runs up and gives him big hugs daily and we use it has a pillow when we read books before bed time. My daughter will often grab a book and go over to lay on the bear even on her own. :) He sits on the floor against her crib and the only thing I don't like is that she seems to be able to EASILY pull out chunks of hair. Although once the hair is gone you don't even notice where it came from. So far no bald spots on the bear. haha. She loves this big thing and I would definitely recommend it to anyone else!!!!It was also packages VERY well!!!
2,What about us left-handers?!,"I really do like this peeler. It does an above average job on all the things I have tried it on. My two ""gripes"" about it would be that sometimes the peel sticks to it and you have to clear the cutting blade to keep going. I think that tends to happen with most peelers that I have used though. My major problem with this peeler is that the little scooping edge is only made for right-handers. You have to turn it around and really work hard to make it do what it is supposed to if you are left-handed. Why not put one on both sides?? This peeler was built for a right-handed world. Poor lefties...forgotten again!"
2,Love IT,Pro This has been a great product so far having one vacuum for all typesof floors makes life easierCon the only thing that makes me concerned is the plastic pieces and howthey will hold up over time
1,a lot of Horowitz performance but all are in extremely poor recording quality,"Very very very very very poor recording quality not because of the aged performance but the poor transaction from LP to CD, you will listen a lot of ""click click"" sound, and volume varies in sin wave because of poor turning table is used.I am so regret that I bought this CD.This CD set is in trash quality, please save your money and buy something else."
1,"Boring, Biased, and Beatific","After reading this I could not help but think that this was absolutely pointless. The opinions and conclusions of the author are based on the jounals and such of one person. Each point is made with one person's journal entry, or opinion. The only reliable and reasonable source that she had was the New York papers, which were sent in by thousands of people. Besides, the book doesn't make any conclusion that any thinking person wouldn't have come up with in the first place. The book basically says that people were motivated by money to do this. Well Duh!"
2,Sexy Mr Vance,"I really liked the chemistry between Courtney and Regina King and when he took his shirt off i didnt realize how sexy he was playing a celebate man , Great movie one of my favorites"
2,"Axion 7"" DVD Player","I just got this today, charged the battery and tried several different types of media. It plays everything. The unit has small speakers and does not come with headphones, but comes with a li-ion battery, car charger cord and audio video cord as well as a small remote.I plan to use this during air travel. The planes I fly usually do not have movies, and a movie takes away some of the boredom of flight.Being curious in nature I gave it the treatment, testing to see if it would skip by holding it on angles and giving it a little rough handling. It looks good. I am hoping it will last for a while so I can get some use out of it during air travel. We'll see how it takes the buffeting and landing bumps, not to mention the rough handling carry ons sometimes get.I would like the carry case. Mine did not come with one. Need to see if I can get one. sax"
